url,external category,iprism comment,fortigate category,fortigate subcategory
http://www.cinematicwallpaper.com,ld,,,
http://myms.net,ld,,,
http://dirkster.com,ld,,,
http://www.movies-studio.com,ld,,,
http://www.oceandive.com/download.php,ld,,,
http://www.all-yours.net,ld,,,
http://livinginternet.com,ld,,,
http://eventful.com/community/*,ld,,,
http://eventful.com/users,ld,,,
http://www.netflix.com/WiPlayer,ld,,,
*://*.trialpay.com,ld,,,
http://netflix-061.vo.llnwd.net,ld,,,
http://netflix061.as.nflximg.com.edgesuite.net,ld,,,
http://agmoviecontrol.cloud.netflix.net,ld,,,
*://*.freespycheck.com,ld,,,
*://*.scanforfree.com,"malw,othm",,,
*://91.212.226.6,"malw,othm",,,
*://*.bidsystem.com,"malw,othm",,,
*://68.169.92.57,"malw,othm",,,
*://*.christianwedding.net,ld,,,
*://*.namiflow.com,"spyw,othm",,,
*://67.201.62.75,"spyw,othm",,,
*://68.169.93.243,"malw,othm",,,
*://*.constructionsoftwares.ca,ld,,,
*://*.provenpixel.com,ld,,,
*://*.towtruckssales.com,ld,,,
*://67.201.62.40,"malw,othm",,,
*://68.169.92.59,"malw,othm",,,
*://li1i16b0.com,"malw,othm",,,
*://91.212.226.5,"malw,othm",,,
http://68.169.92.36,"spyw,othm",,,
http://67.201.36.16,"spyw,othm",,,
http://68.169.92.56,"malw,othm",,,
http://64.111.212.234,"malw,othm",,,
http://94.228.209.215,"spyw,othm",,,
http://*.infomash.org,"spyw,othm",,,
http://64.210.72.94,"malw,othm",,,
http://*.egotvonline.com,ld,,,
http://*.z0g7yail0.com,"malw,othm",,,
http://*.lkckclckli1i.com,"malw,othm",,,
http://movies.msn.com/hollywood-player/games/,ld,,,
http://*.*,"malw,othm",,,
http://feed.bizzclick.com/*,ld,,,
http://*.iwfybfywi.com,"malw,othm",,,
http://*.acme-photo-screensaver-maker.com,ld,,,
http://*.twingly.com/screensaver,ld,,,
http://*.photo-slideshow-screensaver.com,ld,,,
http://*.hot-screensaver.com,ld,,,
http://*.eatpes.com/fireplace_download.html,ld,,,
http://*.staralliance.com/en/services/screensaver,ld,,,
http://*.screensaverjungle.com,ld,,,
http://*.planetdan.net/pics/misc,ld,,,
http://*.scr.sc/products/dropclock,ld,,,
http://*.economist.com/screensaver,ld,,,
http://www.wnok.com/cc-common/ondemand,ld,,,
http://*.find-all-sites.com,ld,,,
http://*.trailersandvideos.com,ld,,,
http://*.myanimalclips.com,ld,,,
http://*.wtso.net,ld,,,
http://*.crackle.com,"spyw,othm",,,
http://*.sbwkjjsk.net,"malw,othm",,,
http://*.dxsttfdt.com,"malw,othm",,,
http://*.ghkbdftj.com,"malw,othm",,,
http://*.stwdgdss.com,"malw,othm",,,
http://91.20.199.14,"malw,othm",,,
http://91.20.200.1,"malw,othm",,,
http://91.20.200.147,"malw,othm",,,
http://91.20.200.219,"malw,othm",,,
http://server-jp.imrworldwide.com/cgi-bin/b,la,,,
http://*.facebook.apps.aol.com/feed_music.php,ld,,,
http://*.bujedvwu.com,"spyw,othm",,,
http://*.xkcd.com,"spyw,othm",,,
http://*.ohnorobot.com,ld,,,
http://*.inbox.com/install,ld,,,
http://*.sportsillustrated.cnn.com/2010/extramustard/hotclicks,ld,,,
ttp://*.turner.com/si/big/video,ld,,,
http://*.greota.com,"spyw,othm",,,
http://*.mylifetime.com/video,ld,,,
http://*.mylifetime.com/watch-full-movies-online,ld,,,
http://*.bing.com/videos,ld,,,
http://*.gameplayerpro.com,ld,,,
http://*.deals.ebay.com/feeds,ld,,,
http://*.eweek.com/rss-feeds-38.xml,ld,,,
http://*.eweek.com/scripts/video/bcfeed.php,ld,,,
http://*.espn.go.com/broadband/espn360/feeds,ld,,,
http://*.momlogic.com/video/player,ld,,,
http://*.csharpdotnetfreak.blogspot.com/feeds,ld,,,
http://*.cdn.wbpp.warnerbros.com/u/essence/us/video,ld,,,
http://*.videos.essence.com/swfs/playlist.swf,ld,,,
http://*.content.usatoday.com/feed,ld,,,
http://*.media.worldnow.com/kfmbam/podcast,ld,,,
http://*.feed.mikle.com/feeds,ld,,,
*://*.feedburner.com,ld,,,
http://*.ftpcontent.worldnow.com/kfmbam/misc/Listen-STW-Player-760.html,ld,,,
http://*.digg.com,ld,,,
http://*.blogtalkradio.com,ld,,,
http://*.remove-malware.com,ld,,,
http://*.bigobans.com,ld,,,
http://*.essence.com/includes/readfeed_multi.php,ld,,,
http://*.islamicity.com/communications/screensavers,ld,,,
http://*.cowscreensavers.com,ld,,,
http://*.secondnaturecd.com,ld,,,
http://*.pure-mac.com,ld,,,
http://*.screensaverswizard.com,ld,,,
http://*.screensaver-download.com,ld,,,
http://*.screensaverswizard.com,ld,,,
http://*.clubaquatica.com,ld,,,
http://*.screenomania.com,ld,,,
http://*.hongkiat.com,ld,,,
http://*.blumentals.net/scrfactory,ld,,,
http://*.vacation.away.com/travel-gi-screensaver-gallery-index.html,ld,,,
http://*.surfnetkids.com/screensavers,ld,,,
http://*.dd2002.com,ld,,,
http://*.chandra.harvard.edu/resources/screensavers,ld,,,
http://*.macscreensavers.com,ld,,,
http://*.9031.com,ld,,,
http://*.screensaversplanet.com,ld,,,
http://*.joblo.com,ld,,,
http://*.novatree.com,ld,,,
http://*.12c4.com,ld,,,
http://*.absolutesavers.com,ld,,,
http://*.joblo.com/screensavers_index.php,ld,,,
http://*.movies.americanidol.com,ld,,,
http://*.americanidol.com/archive/videos,ld,,,
http://*.americanidol.com/downloads,ld,,,
http://*.americanidol.com/games,ld,,,
http://*.americanidol.com/videos,ld,,,
http://*.music.msn.com/video/music,ld,,,
http://*.esopotam.com,ld,,,
http://*.apolusvet.com,ld,,,
http://*.bigrradio.com,ld,,,
http://*.sexyvegnextdoor2010.peta.org,ld,,,
http://*.your-securepayment.com,"spyw,othm",,,
http://*.secure-pc-guard.in,"spyw,othm",,,
http://*.multimania.nl,"malw,othm",,,
http://*.trafdriver.com,"malw,othm",,,
http://*.save-secure.com,"spyw,othm",,,
http://*.bestpaybill.com,"spyw,othm",,,
http://*.billpayweb.com,"spyw,othm",,,
http://*.validateyouroder.com,"spyw,othm",,,
http://*.paymentsafety.net,"spyw,othm",,,
http://*.safeantivirus.net,"spyw,othm",,,
http://*.securityantivirus.net,"malw,othm",,,
http://*.downloadarchivex.com,"malw,othm",,,
http://*.currex.ru,"spyw,othm",,,
http://*.protectedsystem.in,"malw,othm",,,
http://*.schiphop.com/wp-content/uploads,ld,,,
http://*.avsystemcare.com,"malw,othm",,,
*://204.13.161.102,"spyw,othm",,,
*://211.95.73.189,"spyw,othm",,,
*://216.24.138.135,"spyw,othm",,,
http://*.websecurityexamine.com,"malw,othm",,,
http://*.checkclick-1.info,"spyw,othm",,,
http://*.best-click-go.info,"spyw,othm",,,
http://*.svinushka.net,"spyw,othm",,,
http://*.spywarestormer.com,"malw,othm",,,
http://*.securityclick.net,"spyw,othm",,,
http://*.onlinescannerav1.info,"malw,othm",,,
http://*.antivirusscan1.info,"spyw,othm",,,
http://*.greenantivirus2009.com,"malw,othm",,,
http://*.gomyhit.com,"malw,othm",,,
http://*.virusscanneronline.info,"malw,othm",,,
http://*.clicksor.com,"spyw,othm",,,
http://*.click-my-scanner.info,"malw,othm",,,
http://*.best-click-scanner.info,"malw,othm",,,
http://*.antivirusxppro.com,"spyw,othm",,,
http://*.anti-virusnumber1.com,"spyw,othm",,,
http://*.spywareprotect2009.com,"spyw,othm",,,
http://*.spywareguardpro.com,"spyw,othm",,,
http://*.winpcdefender.net,"spyw,othm",,,
http://*.antivirusxppro2009.com,"malw,othm",,,
http://*.antivirus2010.com,"malw,othm",,,
http://*.virusschlacht.com,"malw,othm",,,
http://*.virusremover2008flash.com,"malw,othm",,,
http://*.advanced-virusremover2010.com,"malw,othm",,,
http://*.utilitydirect.schooldude.com,la,,,
*://www.schooldude.com,la,,,
http://*.schooldude.com,la,,,
http://*.amazonaws.com/americantheatrewing.org,ld,,,
http://*.americantheatrewing.org/media/downstage/mp3,ld,,,
http://119.42.225.250,"malw,othm",,,
http://121.12.116.32,"malw,othm",,,
http://119.42.225.184,"malw,othm",,,
http://174.139.5.69,"malw,othm",,,
http://*.online-counter.cn,"malw,othm",,,
http://*.beyonceworld.net,"malw,othm",,,
http://*.marinetimemac.com,"malw,othm",,,
http://*.nine2rack.in,"malw,othm",,,
http://*.searchalligator.com,"viru,worm,othm",,,
http://*.checkip.dyndns.org,ld,,,
http://221.7.91.31,"malw,othm",,,
http://*.whatsmyipaddress.com,"malw,othm",,,
http://*.whatismyip.org,"malw,othm",,,
http://91.198.22.70,"malw,othm",,,
http://*.getmyip.co.uk,"malw,othm",,,
http://*.getmyip.org,"malw,othm",,,
http://*.13wmaz.com/life/arcade,ld,,,
http://*.reba.com/media/audio/music,ld,,,
http://*.nascar.com/feeds,ld,,,
*://*.youtube.com,l1,,,
http://*.ariesautomotive.com/girls_of_aries_gallery/index.html,ld,,,
http://*.smilebox.com/download/smilebox/SmileboxInstaller.exe,ld,,,
http://*.smilebox.com/downloadInstructions.html,ld,,,
http://*.gospelmusicbites.com/wp-content/plugins/shutter-reloaded,ld,,,
http://*.gospelmusicbites.com/wp-content/music,ld,,,
http://*.usershare.net,ld,,,
http://*.lasvegasweekly.com/videos,ld,,,
http://*.buzzle.com/cards.asp,ld,,,
http://*.information.com,ld,,,
http://*.people.com/people/static/i/video/homepageplayer,ld,,,
http://*.liquidcompass.net,ld,,,
http://*.den-a.plr.liquidcompass.net,ld,,,
http://*.picjoke.com,ld,,,
http://*.tinker.com/fashionweek/player,ld,,,
http://*.glam.com/videos,ld,,,
http://*.wlty.com/cc-common/ondemand/player.html,ld,,,
http://*.tunegenie.com,ld,,,
http://*.exodus.org,ld,,,
http://*.sportsillustrated.cnn.com/multimedia/photo_gallery,ld,,,
http://*.ringsurf.com,ld,,,
http://*.radaronline.com/videos,ld,,,
http://*.counton2.com/cbd/entertainment/games,ld,,,
http://*.projecttimes.com,la,,,
http://*.1065.com/cc-common/ondemand,ld,,,
http://*.1065.com/cc-common/gallery,ld,,,
http://*.1065.com/pages/thong_otd.html,ld,,,
http://*.1065.com/cc-common/babes,ld,,,
http://208.43.240.248/proxytest,ld,,,
http://*.localendar.com,ld,,,
http://*.track10.com/site/download_podcast.php,ld,,,
http://*.track10.com/site/play_track10_weekly.php,ld,,,
http://*.foliono.com,ld,,,
http://*.twitturly.com,ld,,,
http://*.twitterfall.com,ld,,,
http://*.easywebvideo.com,ld,,,
http://*.freedigitalphotos.net,ld,,,
http://*.dynamic.firehouse.com/broadcast,ld,,,
https://*.feedburner.google.com,ld,,,
http://*.hiphop-elements.com/video/play,ld,,,
http://*.feedburner.com,ld,,,
http://*.blip.tv/scripts/flash,ld,,,
http://*.blip.tv/rss,ld,,,
http://*.snotr.com,ld,,,
http://*.5min.com,ld,,,
http://*.badcontrol.com,ld,,,
http://*.video.rr.com,ld,,,
http://*.video.flashtalking.com,ld,,,
http://*.flashtalking.com,ld,,,
http://*.campaigns.outerinfonetwork.com,ld,,,
http://159.226.7.162,"spyw,othm",,,
http://*.musicremedy.com/musicaudio,ld,,,
http://*.musicremedy.com/audio,ld,,,
http://*.aceshowbiz.com/video,ld,,,
http://*.nm.ru,"malw,othm",,,
http://68.142.101.207,"spyw,othm",,,
http://*.showhype.com/video,ld,,,
http://*.jazminesullivanmusic.com/us/videos,ld,,,
http://*.singersroom.com/media,ld,,,
http://*.singersroom.com/video,ld,,,
http://*.myplay.com/audio_player,ld,,,
http://*.marveldirectory.com,ld,,,
http://*.marvel.jouwpagina.nl,ld,,,
http://*.samruby.com,ld,,,
http://*.xrayvision.today.com,ld,,,
http://*.ultimatedeadpool.com,ld,,,
http://*.comicbookmovie.com,ld,,,
http://*.feeds.people.com,ld,,,
http://216.155.132.166/audio,ld,,,
http://*.xspf.org,ld,,,
http://*.cominatchadistribution.com/player,ld,,,
http://*.gospelcity.com/js/jsplayer,ld,,,
http://216.46.10.43/audio,ld,,,
http://*.rssfeeds.usatoday.com,ld,,,
http://*.rss.news.yahoo.com,ld,,,
http://*.pro-scan-antivir-free.com,ld,,,
http://*.gospelcity.com/js/video,ld,,,
http://*.audio.cdbaby.com,ld,,,
http://*.cleanjokes4u.com,ld,,,
http://*.top-10-date-sites.com,ld,,,
http://*.fatmp3download.com,ld,,,
http://*.tweetdeck.com,ld,,,
http://*.sales.liveperson.net,la,,,
http://sales.liveperson.net/hc/3815120,la,,,
http://*.wnok.com/cc-common/rateapic/Huggly_or_Fuggly.html,ld,,,
http://*.wnok.com/cc-common/otd_pages/Hunks_NEW_otd.html,ld,,,
http://*.wnok.com/cc-common/babes,ld,,,
http://*.novazonecomics.com,ld,,,
http://*.keepittrill.com/videos,ld,,,
http://*.yourpornrate.org,ld,,,
http://*.insecure.org,la,,,
http://*.cbssports.com/partners/feeds,ld,,,
http://*.cbsnews.com/feedfiles,ld,,,
http://*.glitter-graphics.net,ld,,,
http://*.sky.fm,ld,,,
http://*.google.com/ig/modules/youtube_igoogle,ld,,,
http://*.funnyanimalpictures.net,ld,,,
http://*.funnyjoke.wordpress.com,ld,,,
http://*.jokes.com.au,ld,,,
http://*.try.alottoolbars.com,ld,,,
http://*.allfunnyclips.com,ld,,,
http://*.video.dainutekstai.lt,ld,,,
http://*.aol.com/feedProxy,ld,,,
http://*.stableclick.com,"malw,othm",,,
http://*.updatemicr0s0ft.net,"malw,othm",,,
http://*.update.microsofttransfer.com,"malw,othm",,,
http://*.fulldotfind.com,ld,,,
http://*.freehostportal.com,ld,,,
http://*.edotfind.com,ld,,,
http://*.vh1.com/photos/gallery,ld,,,
http://*.starmagazine.com/video,ld,,,
http://*.eonline.com/static/videoplayer,ld,,,
http://*.feeds.usmagazine.com/celebrity_news/rss,ld,,,
http://*.usmagazine.com/video,ld,,,
http://*.thenewsroom.com/mash/swf/player3,ld,,,
http://*.b937online.com/javascript/play_window.js,ld,,,
http://*.b937online.com/pages/1643106.php,ld,,,
http://*.charlottesbeat.com/cc-common/vv,ld,,,
http://*.charlottesbeat.com/cc-common/sudoku,ld,,,
http://*.charlottesbeat.com/cc-common/podcast.html,ld,,,
http://*.charlottesbeat.com/cc-common/videos_on_demand,ld,,,
http://*.charlottesbeat.com/cc-common/ondemand,ld,,,
http://*.voicethread.com,ld,,,
http://*.teachertube.com,ld,,,
http://*.buzzfeed.com,ld,,,
http://*.celebritywonder.com/games,ld,,,
http://*.celebritywonder.com/html,ld,,,
http://*.celebritywonder.com/v/html,ld,,,
http://*.celebritywonder.com/wallpaper,ld,,,
http://*.faniq.com,ld,,,
http://*.bumpshack.com,ld,,,
http://*.pack.google.com,swd,,,
http://*.wcosfm.com/new2/featured,ld,,,
http://*.channel955.com/cc-common/ondemand,ld,,,
http://*.kiisfm.com/cc-common/ondemand,ld,,,
http://*.iheartmusic.com/cc-common/ondemand,l5,,,
http://*.eonline.com/everywhere/podcasts,ld,,,
http://*.eonline.com/everywhere/rss,ld,,,
http://*.eonline.com/videos,ld,,,
http://*.overstream.net,ld,,,
http://*.nba.com/rss,ld,,,
http://*.zytu.com,ld,,,
http://*.ew.com/ew/video/ausiello_tv,ld,,,
http://*.ew.com/ew/js/home/partnerfeeds,ld,,,
http://*.nowpublic.com/rss.xml,ld,,,
http://*.myheritage.com/FP/Library/NewsFeed,ld,,,
http://*.thebedroom.net.au/gallery.html,ld,,,
http://*.desiclub.com/calendar,ld,,,
http://*.z.about.com/d/tattoo,ld,,,
http://*.bambooshootdesign.com,ld,,,
http://*.tattoos-of-girls.blogspot.com,ld,,,
http://*.feedblitz.com,ld,,,
http://*.cbsradionewsfeed.com/RemotePlayer,ld,,,
http://*.mixmatters.com/adsss/www,ld,,,
http://*.mixmatters.com/hot,ld,,,
http://*.mixmatters.com/video,ld,,,
http://*.about-search.aol.com/feed,ld,,,
http://*.feed.validclick.com,ld,,,
http://*.google.com/calendar/feeds,ld,,,
http://*.newsrss.bbc.co.uk/rss,ld,,,
http://*.aolcdn.com/feedgallery,ld,,,
http://*.timepolls.com/feeds,ld,,,
http://*.google.com/uds/Gfeeds,ld,,,
http://*.rss.people.com,ld,,,
http://*.people.com/people/static/json,ld,,,
http://*.people.com/people/web/rss,ld,,,
http://*.rusrep.ru,ld,,,
http://*.viddyho.com,"malw,othm",,,
http://*.skyglobe.ru/news/photo/view,ld,,,
http://*.icue.com,ld,,,
http://*.mtv.com/videos,ld,,,
http://*.divx.com,ld,,,
http://*.movies.apple.com/trailers,ld,,,
http://*.codecs.com,ld,,,
http://*.moviecodec.com,ld,,,
http://*.cooltattoodesign.com,ld,,,
http://*.grindtv.com,ld,,,
http://*.ah.pricegrabber.com/export_feeds.php,ld,,,
http://*.feeds.creditcards.com,ld,,,
http://*.microsoft.com/feeds,ld,,,
http://*.asterpix.com,ld,,,
http://*.df.gasbuddy.com,ld,,,
http://*.feeds.snagfilms.com,ld,,,
http://*.apple.com/home/feeds,ld,,,
http://*.bubbleshare.com,ld,,,
http://*.music.mormontimes.com/rss,ld,,,
http://*.objects.klove.com/rss,ld,,,
http://*.klove.com/interact/podcastrss.aspx,ld,,,
http://*.klove.com/listen,ld,,,
http://*.podcast-player.com,ld,,,
http://*.media.mtvnservices.com/global/apps/player,ld,,,
http://*.cmt.com/sitewide/apps/player,ld,,,
http://*.bbc.co.uk/iplayer,ld,,,
http://*.bbc.co.uk/mediaselector,ld,,,
http://*.bbc.co.uk/radio,ld,,,
http://*.dating.telegraph.co.uk,ld,,,
http://*.clueduppuzzles.telegraph.co.uk,ld,,,
http://*.win-touch.com,"malw,othm",,,
http://*.zief.pl,"prn,malw,othm",,,
http://*.ircgalaxy.pl,"prn,malw,othm",,,
http://*.ryanseacrest.com/video,ld,,,
http://*.ryanseacrest.com/content/audio,ld,,,
http://*.ryanseacrest.com/audio,ld,,,
http://*.yaah.org,ld,,,
http://*.dota-board.com,ld,,,
http://*.sogou.com,"spyw,othm",,,
http://*.sohu.com,"spyw,othm",,,
http://*.vista123.com,"spyw,othm",,,
http://*.xinhuanet.com,"spyw,othm",,,
http://*.zol.com.cn,"spyw,othm",,,
http://*.qq.com,"malw,othm",,,
http://*.soso.com,"malw,othm",,,
http://*.shareknowledges.com,ld,,,
http://*.cdn.turner.com/cnn/big/podcasts,ld,,,
http://*.veryfunnyads.com,ld,,,
http://*.countryclipart.com,ld,,,
http://*.faithclipart.com,ld,,,
http://*.clipart-graphics.net,ld,,,
http://*.allclipartsite.com,ld,,,
http://*.halloween-clipart.com,ld,,,
http://*.321clipart.com,ld,,,
http://*.clipart.disneysites.com,ld,,,
http://*.openclipart.org,ld,,,
http://*.free-graphics.com,ld,,,
http://*.1clipart.com,ld,,,
http://*.dir.yahoo.com/Computers_and_Internet/Graphics/Clip_Art,ld,,,
http://*.teacherfiles.com/clip_art.htm,ld,,,
http://*.clip-art.kaboose.com,ld,,,
http://*.clipartcastle.com,ld,,,
http://*.school.discoveryeducation.com/clipart,ld,,,
http://*.awesomeclipartforeducators.com,ld,,,
http://*.royalty-free-stock-images.com,ld,,,
http://*.clip-art.com,ld,,,
http://*.animationfactory.com,ld,,,
http://*.my.aol.com/feedproxy,ld,,,
http://*.kovideo.net/content/rss,ld,,,
http://*.feeds.news.aol.com,ld,,,
http://*.noranka.com,ld,,,
http://*.cmt.com/sitewide/apps/mediaplayer,ld,,,
http://*.cmt.com/video,ld,,,
http://*.newsgator.com,ld,,,
http://www.labnol.org/software/tutorials/docx-reader-open-docx-files-internet-explorer/2637,la,,,
http://*.cnn.com/audio/radio/winmedia.html,ld,,,
http://*.spongecell.com,ld,,,
http://*.feeds.my.aol.com,ld,,,
http://*.dailymail.co.uk/coffeebreak,ld,,,
http://*.feeds.aol.com,ld,,,
http://*.itsjustlunchcolumbia.com,ld,,,
http://*.eurweb.com/dailies.cfm,ld,,,
http://*.platypuscomix.net,ld,,,
http://*.iheartradio.com,l5,,,
http://*.thelosttrailers.com/scripts/phpObject/Gateway.php,ld,,,
http://*.mlb.com/components/mediaplayer,ld,,,
http://*.mlb.com/scripts/mediaplayer,ld,,,
http://*.puretracks.com/mediaplayer/trackpreview.aspx,ld,,,
http://*.zytu.org,ld,,,
http://*.odyssey.ie,ld,,,
http://*.washingtonpost.com/wp-dyn/content/artsandliving/crosswords,ld,,,
http://*.crowdgather.com,ld,,,
"http://*.chicagotribune.com/features/chi-funandgames-front,0,1193683.htmlpage",ld,,,
http://*.entertainment.timesonline.co.uk/tol/arts_and_entertainment/games_and_puzzles,ld,,,
http://*.sodahead.com,ld,,,
http://*.crosscards.com/wallpaper.aspx,ld,,,
http://*.freesantavideo.com,ld,,,
http://*.brownielocks.com/nothingforchristmas.html,ld,,,
http://*.brownielocks.com/christmasbingo.html,ld,,,
http://*.brownielocks.com/ChristmasJokes.html,ld,,,
http://*.brownielocks.com/christmassymbols.html,ld,,,
http://*.brownielocks.com/ChristmasCarolMatchGame.html,ld,,,
http://*.brownielocks.com/ChristmasCarolsCrypticQuiz.html,ld,,,
http://*.brownielocks.com/ChristmasCarolPictureQuiz.html,ld,,,
http://*.brownielocks.com/christmascaroltrivia.html,ld,,,
http://*.brownielocks.com/christmastriviafun.html,ld,,,
http://*.brownielocks.com/xmastrivia.html,ld,,,
http://*.brownielocks.com/Quiz.html,ld,,,
http://*.squidom.com/Music,ld,,,
http://*.squidom.com/Humor,ld,,,
http://*.uttertrivia.com,ld,,,
http://*.funtrivia.com,ld,,,
http://*.my.batanga.com,ld,,,
http://*.batanga.com/es/list,ld,,,
http://*.radio.batanga.com,ld,,,
http://*.thebigshow.com/video_day,ld,,,
http://*.digitalcity.com/feeds,ld,,,
http://*.digitalcity.com/rss_feeds,ld,,,
http://*.o.aolcdn.com/feedgallery,ld,,,
http://*.leebrice.com/music/flash,ld,,,
http://*.mdmgames.net/nissanff/gameurls.txt,ld,,,
http://*.mdmgames.net/nissanff/flash/nissanff/drivinggame.swf,ld,,,
http://*.prefixmag.com/media,ld,,,
http://70.38.25.62,ld,,,
http://*.twisterclick.com,ld,,,
http://*.toolklick.com,ld,,,
http://*.klickup.com,ld,,,
http://*.download.live.com/messenger,ld,,,
http://*.im.live.com/Messenger/im/Join,ld,,,
*://www.videodetective.net,ld,,,
http://*.bestvideocodes.com,ld,,,
http://*.wezl.com/cc-common/mediaplayer,ld,,,
http://*.wezl.com/cc-common/trivia/celebrity.html,ld,,,
http://*.wezl.com/cc-common/podcast.html,ld,,,
http://*.wezl.com/cc-common/ondemand,ld,,,
http://*.wezl.com/cc-common/wss/universalplayer.php,ld,,,
http://*.wezl.com/cc-comm/universal_player,ld,,,
http://*.wezl.com/cc-common/sudoku,ld,,,
http://*.wezl.com/cc-common/games,ld,,,
http://*.wezl.com/cc-common/common-nyc/games,ld,,,
http://*.wezl.com/cc-common/vv,ld,,,
http://*.wezl.com/pages/mustseevideo.html,ld,,,
*://*.netflame.cc,ld,,,
http://*.mp3suite.com,ld,,,
http://*.members.letssingit.com,ld,,,
http://*.theradio.com,ld,,,
http://*.*,ld,,,
http://*.meetblackpeople.com,ld,,,
http://*.104allhitsradio.com,ld,,,
http://*.ratethemusic.com,ld,,,
http://*.photocrank.com,ld,,,
http://1.2.3.0,ld,,,
http://*.magictweak.com,ld,,,
http://*.aetv.com/*/video,ld,,,
http://*.aetv.com/videos,ld,,,
http://*.charleston.net/news/preview/timewasters,ld,,,
http://*.sportsalarm.com/images/girls,ld,,,
http://*.sportsalarm.com/models,ld,,,
http://*.mlb.mlb.com/media/video.jsp,ld,,,
http://*.time.com/time/podcasts,ld,,,
http://*.foxnews.com/podcasts,ld,,,
http://*.feeds.foxnews.com,ld,,,
http://*.foxnews.com/rss,ld,,,
http://*.turner.com/cnn/video/podcasts,ld,,,
http://*.hiphopgalaxy.com/-Hip-Hop-MP3-.html,ld,,,
http://*.hiphopgalaxy.com/-Hip-Hop-Videos-.html,ld,,,
http://*.foundshit.com,ld,,,
http://*.people.com/people/videos,ld,,,
http://*.people.com/people/js/podcast,ld,,,
http://*.wbbm780.com/pages/podcast,ld,,,
http://*.wbbm780.com/WBBM-AM-Videos,ld,,,
http://*.turner.com/ireport/static/feeds,ld,,,
http://*.msn.com/Feeds/RSS,ld,,,
http://*.msn.com/xml/articles/rss,ld,,,
http://*.msn.com/rss,ld,,,
http://*.google.com/reader/api/0/stream/contents/feed,ld,,,
http://*.movies.msn.com/rss,ld,,,
http://*.feed.untd.com,ld,,,
http://*.feeds.dealtaker.com,ld,,,
http://*.rssfeeds.s3.amazonaws.com/goldbox,ld,,,
http://*.music.defjam.com,ld,,,
http://*.defjam.com/site/firstplay,ld,,,
http://*.defjam.com/site/audiovideo.php,ld,,,
http://*.go.com/games,ld,,,
http://*.family.go.com/entertainment/pkg-games,ld,,,
http://*.imageenvision.com,ld,,,
http://*.dreamstime.com,ld,,,
http://*.soundclick.com,ld,,,
https://*.jabbify.com,ld,,,
http://*.kyte.tv,ld,,,
http://*.rss.cnn.com,ld,,,
http://*.ilike.com,ld,,,
http://*.trekzone-de.info,ld,,,
http://*.clipmarks.com,ld,,,
http://*.poopsenders.com,ld,,,
http://*.mail.google.com/videochat,ld,,,
http://*.adxdnet.net,ld,,,
http://*.athena.cx,ld,,,
http://*.bravenewfilms.org/videos,ld,,,
http://www.disney.com,la,,,
http://*.freep.com/includes/feeds,ld,,,
http://*.feeds.lancasteronline.com,ld,,,
http://*.uptoten.com,ld,,,
http://*.kidsgames.org,ld,,,
http://*.thestate.com/comics,ld,,,
http://*.dictionary.reference.com/fun/wordsearch,ld,,,
