url,external category,iprism comment,fortigate category,fortigate subcategory
http://*.thestate.com/images/games,ld,,,
http://*.dictionary.reference.com/fun/crossword,ld,,,
http://*.cloudshout.com,ld,,,
http://*.home.knology.net/games_channel,ld,,,
http://*.personalityquiz.net,ld,,,
http://*.pxspot.com,ld,,,
http://*.acetj.com/videos,ld,,,
http://*.battleknight.us,ld,,,
http://*.battleknight.com,ld,,,
http://*.bloomberg.com/audioplayer,ld,,,
http://*.bloomberg.com/tvradio,ld,,,
http://*.washfm.com/cc-common/hdradio,ld,,,
http://*.washfm.com/cc-common/podcast.html,ld,,,
http://*.washfm.com/cc-common/videos_on_demand,ld,,,
http://*.washfm.com/cc-common/ondemand,ld,,,
http://*.sports.espn.go.com/espnradio/podcast/feeds,ld,,,
http://*.wtqr.com/cc-common/news/videos,ld,,,
http://*.wtqr.com/cc-common/artist_submission/player.html,ld,,,
http://*.wtqr.com/cc-common/new/6/player.html,ld,,,
http://*.wtqr.com/cc-common/videos_on_demand,ld,,,
http://*.wtqr.com/cc-common/universal_player,ld,,,
http://*.wtqr.com/cc-common/ondemand,ld,,,
http://*.boshuda.com/society/people,ld,,,
http://*.msn.com/rss/games.aspx,ld,,,
http://216.77.188.54,ld,,,
http://*.filedownload.att.net,ld,,,
http://*.games.att.net,ld,,,
http://*.img.att.net/cobrand/bellsouth/img/games,ld,,,
http://*.my.att.net/cobrand/bellsouth/img/games,ld,,,
http://*.my.att.net/cobrand/bellsouth/img/chat,ld,,,
http://*.charleston.net/games,ld,,,
http://*.wjno.com/cc-common/news/videos,ld,,,
http://*.rock103.com/pages/crew/twisted,ld,,,
http://*.30000tunes.com/playerLC,ld,,,
http://*.acetj.com/listen,ld,,,
http://*.podcast.acetj.com,ld,,,
http://*.newwmpupdate.com,ld,,,
http://*.mykazaagold.com,ld,,,
http://65.87.141.26,ld,,,
http://*.blogger.com,ld,,,
http://*.new-porntube-2008.net,"prn,ld",,,
http://*.hqporntubex.com,"prn,ld",,,
http://eqcomics.com,ld,,,
http://*.fankmedia.com,ld,,,
http://*.videotonita.com,ld,,,
http://*.1073jamz.com/av/index.html,ld,,,
http://*.1073jamz.com/video,ld,,,
http://*.tucanaltv.com,ld,,,
http://*.wbbq.com/cc-common/new/6/player.html,ld,,,
http://*.wbbq.com/cc-common/videos_on_demand,ld,,,
http://*.wbbq.com/cc-common/ondemand,ld,,,
http://*.wbbq.com/cc-common/universal_player,ld,,,
http://*.lala.com,ld,,,
http://*.recover-lost-passwords.com,ld,,,
http://*.cgweb.co.uk,ld,,,
http://*.dot101live.com,ld,,,
http://*.squidoo.com,ld,,,
http://*.radiostations.com,ld,,,
http://*.rss.msnbc.msn.com,ld,,,
http://*.slacker.com,ld,,,
http://*.ourstage.com,ld,,,
http://*.shoutcast.com,ld,,,
http://*.music.aol.com/top11,ld,,,
http://*.aolcdn.com/radioguide,ld,,,
http://*.music.aol.com/radioguide,ld,,,
http://*.play.it,ld,,,
http://71.81.23.15,ld,,,
http://*.openoffice.org,ld,,,
http://*.wcosfm.com/cc-common/ondemand/stripped.html,ld,,,
http://*.wcosfm.com/cc-common/ondemand/player.html,ld,,,
http://*.iheartmusic.com/cc-common/new/6/player.html,l5,,,
http://*.iheartmusic.com/national_radio_tuner,l5,,,
http://*.wcosfm.com/cc-common/new/6/player.html,ld,,,
http://*.sirius.com/sirius/servlet,ld,,,
http://*.sirius.com/mp/scripts/mediaplayer_login.js,ld,,,
http://*.sirius.com/mp/i/login/mediaplayer.jpg,ld,,,
http://*.sirius.com/mp/styles/player.css,ld,,,
http://*.sirius.com/siriusinternetradio,ld,,,
http://*.wltx.com/life/games,ld,,,
http://*.feeds.eonline.com,ld,,,
http://*.cyriak.co.uk,ld,,,
http://*.wmybstar92.net/pages/344382.php,ld,,,
http://*.wmybstar92.net/pages/344379.php,ld,,,
http://*.wmybstar92.net/pages/344364.php,ld,,,
http://*.wmybstar92.net/pages/344355.php,ld,,,
http://*.wmybstar92.net/pages/344375.php,ld,,,
http://*.wmybstar92.net/pages/344370.php,ld,,,
http://*.abacast.com,ld,,,
http://*.wnok.com/cc-common/news/videos,ld,,,
http://*.wnok.com/cc-common/wss,ld,,,
http://*.wnok.com/cc-common/new/6,ld,,,
http://*.wcosfm.com/cc-common/sudoku,ld,,,
http://*.wcosfm.com/cc-common/vv,ld,,,
http://*.975wcos.com/cc-common/ondemand,ld,,,
http://*.975wcos.com/cc-common/universal_player,ld,,,
http://*.wnok.com/cc-common/games,ld,,,
http://ad.doubleclick.net/adi/swht/welcome;pos=0;pth=;kw=;gci=;tax=;clu=NONE;adg=;sz=640x480;dcopt=;ptile=1;iid=;iin=;rci=;nl=;ses=;track=;ord=85542650?,la,,,
http://*.feedburner.com,ld,,,
http://*.music.aol.com/artist/rss,ld,,,
http://*.video.search.yahoo.com/video,ld,,,
http://*.fasttvdownloads.com,ld,,,
http://*.music.msn.com/music/listeningbooth,ld,,,
http://*.music.msn.com/music/videos,ld,,,
http://*.audioacrobat.com,ld,,,
http://*.disqus.com,ld,,,
http://*.feeds.computerworld.com,ld,,,
http://*.christian-best-music-videos.org,ld,,,
http://*.buddytv.com,ld,,,
http://*.feedroom.com,ld,,,
http://64.95.53.21/etvlive,ld,,,
http://*.nx1.crwfiags.com,ld,,,
http://*.killeratv.com/videos,ld,,,
http://*.fborfw.com,ld,,,
http://*.zune.net,ld,,,
http://*.donnieradio.com/Donnieshow.wma,ld,,,
http://*.delicious.com,ld,,,
http://*.pdl.stream.aol.com,ld,,,
http://*.chuckwicks.com/scripts/phpObject/Gateway.php,ld,,,
http://*.chuckwicks.com/content/jukebox.php,ld,,,
http://*.chuckwicks.com/fws/mp3_player/clear_list_player.swf,ld,,,
http://*.goldenreader.com,ld,,,
http://*.bestaudiobookwebsite.com/free.html,ld,,,
http://*.defsounds.com/singles,ld,,,
http://*.defsounds.com/categories/videos,ld,,,
http://*.feedproxy.google.com,ld,,,
http://*.feeds.wordpress.com,ld,,,
http://*.spacewallpapers.net,ld,,,
http://*.sydney-australia.biz/desktops,ld,,,
http://*.fantasyartdesign.com,ld,,,
http://*.museumoflove.org,ld,,,
http://*.vanderweb.com,ld,,,
http://*.thefreesite.com,ld,,,
http://*.thegardenhelper.com/screensavers.html,ld,,,
http://*.free-search.com,ld,,,
http://*.free-screen-savers.to,ld,,,
http://*.desktop-candy.com,ld,,,
http://*.5starshare.com,ld,,,
http://*.b.casalemedia.com,ld,,,
http://*.softpedia.ro,swd,,,
http://*.software.ivertech.com,ld,,,
http://*.bluemountain.com/downloads,ld,,,
http://*.altixsoft.com,ld,,,
http://*.3daquariumscreensavers.com,ld,,,
http://*.clubaquatica.com/download.htm,ld,,,
http://*.netexecutive.net,ld,,,
http://away.com/travel_photo_gallery,ld,,,
http://*.away.com/wallpaper,ld,,,
http://*.stoik.com,ld,,,
http://*.staralliance.com/en/travellers/tools_services/screensaver.html,ld,,,
http://*.rixane.com,ld,,,
http://*.axialis.com/ssp,ld,,,
http://*.screensavers.tierranet.com,ld,,,
http://*.away.com/screensaver,ld,,,
http://*.elvis.com/screensaver,ld,,,
http://*.fourmilab.ch/earthscr,ld,,,
http://*.screensaver.msn.com,ld,,,
http://*.gospeltube.com/flvplayer.swf,ld,,,
http://*.gospeltube.com/flvideo,ld,,,
http://*.nfl.com/videos,ld,,,
http://*.love-my-oldies.freehomepage.com/music,ld,,,
http://*.real.com/dmm/superpass,ld,,,
http://*.2005.wnok.com/cc-common/vv,ld,,,
http://*.943wsc.com/cc-common/universal_player,ld,,,
http://*.steve-fm.com/cc-common/stripped,ld,,,
http://*.steve-fm.com/cc-common/otd_pages/Hunks_NEW_otd.html,ld,,,
http://*.steve-fm.com/cc-common/vv,ld,,,
http://*.wnok.com/cc-common/mediaplayer,ld,,,
http://*.allieiswired.com/wp-content/plugins/audio-player,ld,,,
http://*.yardflex.com/archives,ld,,,
http://*.ballerstatus.com/article/video,ld,,,
http://*.steve-fm.com/cc-common/ondemand,ld,,,
http://*.wjno.com/cc-common/vv,ld,,,
http://*.wjno.com/cc-common/ondemand,ld,,,
http://*.kovideo.net/view/beauties,ld,,,
http://*.kovideo.net/music/video,ld,,,
http://*.thegoalcup.com/CleverTV/en/goal/en/15726,ld,,,
http://*.bet.com/Music/NewMusic/Listen+Up,ld,,,
http://*.theybf.com/chatroom,ld,,,
http://*.vh1.com/vspot,ld,,,
http://*.mma-core.com/videos,ld,,,
http://*.marvel.com/movietrailer,ld,,,
http://*.marvelonline.com/wallpaper,ld,,,
http://*.marvelonline.com/videos,ld,,,
http://*.marvel.com/videos,ld,,,
http://*.marvelkids.marvel.com/wallpaper,ld,,,
http://*.marvelkids.marvel.com/games,ld,,,
http://*.wjno.com/cc-common/universal_player,ld,,,
http://*.wnok.com/cc-common/stripped/test,ld,,,
http://*.cmt.com/music/radio,ld,,,
http://*.netlibrary.com/Centers/AudiobookCenter,ld,,,
http://*.kzzp.com/iplaylist,ld,,,
http://*.kzzp.com/cc-common/new,ld,,,
http://*.kzzp.com/cc-common/videos_on_demand,ld,,,
http://*.kzzp.com/cc-common/mfeatures,ld,,,
http://*.q1045.com/cc-common/videos_on_demand,ld,,,
http://*.galttech.com/ssheaven.shtml,ld,,,
http://*.galttech.com/wallpaper.shtml,ld,,,
http://*.fannation.com/users,ld,,,
http://*.wvoc.com/cc-common/vv,ld,,,
http://*.wvoc.com/cc-common/ondemand/player.html?world-st,ld,,,
http://*.wvoc.com/cc-common/videos_on_demand,ld,,,
http://*.wcosfm.com/cc-common/stripped,ld,,,
http://*.player.cdn.targetspot.com/station/FOXNIN,ld,,,
http://*.jillscott.com/player/tunes,ld,,,
http://*.fox.com/fod,ld,,,
http://*.cbs.com/innertube,ld,,,
http://*.skycast.com/video,ld,,,
http://*.affiliates.foxnewsradio.com/Radio,ld,,,
http://*.members.boston.com/reg,ld,,,
http://*.mtv.com/player/embed,ld,,,
http://*.music.aol.com/video-hub,ld,,,
http://*.freshflixx.com/channel/sohh-tv,ld,,,
http://*.power107.net/cc-common/videos_on_demand,ld,,,
http://*.msn.foxsports.com/video,ld,,,
http://*.barrelhorses.com/video,ld,,,
http://*.sonybmgmusic.co.uk/videos,ld,,,
http://*.worldgolf.com/video,ld,,,
http://*.blackvibes.com/features/av,ld,,,
ttp://*.daveramsey.com/radio/home,ld,,,
http://*.bet.com/Music/Videos,ld,,,
http://www.bet.com/NR/exeres,ld,,,
http://*.wsslfm.com/cc-common/videos_on_demand,ld,,,
http://*.ncaasports.com/mmod,ld,,,
http://*.1047kissfm.com/cc-common/mfeatures,ld,,,
http://*.967stevefm.com/cc-common/videos_on_demand,ld,,,
http://*.967stevefm.com/cc-common/mfeatures,ld,,,
http://*.967stevefm.com/cc-common/streaming_new,ld,,,
http://*.npr.org/player,ld,,,
http://*.npr.org/music,ld,,,
http://*.myplay.com/videos,ld,,,
http://*.search.live.com/video,ld,,,
http://*.wcosfm.com/cc-common/videos_on_demand,ld,,,
http://*.amazon.com/gp/dmusic,ld,,,
http://*.wlty.com/cc-common/vv,ld,,,
http://*.radiobigboy.com/tv,ld,,,
http://*.wxbt.com/cc-common/vv,ld,,,
http://*.wxbt.com/cc-common/stripped,ld,,,
http://*.wxbt.com/cc-common/mfeatures,ld,,,
http://*.wxbt.com/cc-common/videos_on_demand,ld,,,
http://*.wxbt.com/cc-common/new,ld,,,
http://*.wlyt.com/cc-common/streamin_new,ld,,,
http://*.wlyt.com/iplaylist,ld,,,
http://*.wlyt.com/cc-common/videos_on_demand,ld,,,
http://*.wsslfm.com/cc-common/stripped/test,ld,,,
http://*.movieweb.com/videos,ld,,,
http://*.scifi.com/video,ld,,,
http://*.wcos1400.com/cc-common/stripped,ld,,,
http://*.1400theteam.com/cc-common/videos_on_demand,ld,,,
http://*.video.scifi.com/services,ld,,,
http://*.video.scifi.com/player,ld,,,
http://208.106.212.19/listen,ld,,,
*://www.google.com/talk,ld,,,
http://*.vh1.com/music,ld,,,
http://*.vh1.com/video,ld,,,
http://*.1073jamz.com/includes/nowplaying,ld,,,
http://*.geffen.com/artist/player,ld,,,
http://*.mtv.com/music/video,ld,,,
http://video.uefa.com/video,ld,,,
http://*.wlty.com/cc-common/mfeatures,ld,,,
http://*.music.aol.com/song/player,ld,,,
http://*.wnok.com/iplaylist/nowplaying,ld,,,
http://*.wnok.com/cc-common/videos_on_demand,ld,,,
http://*.dualscreenwallpaper.com,ld,,,
http://*.theboombox.com,ld,,,
http://*.widgetserver.com,ld,,,
http://*.whos.amung.us,ld,,,
http://*.wnok.com/cc-common/video6pack,ld,,,
http://*.tv.yahoo.com/videos,ld,,,
http://*.xmradio.com/xstream,ld,,,
http://*.1400theteam.com/cc-common/streaming_new,ld,,,
http://*.wnok.com/cc-common/mfeatures/test,ld,,,
http://*.dnl.crawlertools.com,ld,,,
https://*.screensavers.dev.java.net,ld,,,
http://*.dnl.inbox.com,ld,,,
http://*.datpiff.com,ld,,,
http://*.feeds.glam.com,ld,,,
http://*.boxxet.com,ld,,,
http://*.jjbx.net,ld,,,
http://*.payplay.fm,ld,,,
http://*.video.tvguide.com,ld,,,
http://*.tvguide.com/Video,ld,,,
http://*.afv.ugv.abc.go.com,ld,,,
http://*.funnycatvideos.net,ld,,,
http://*.latina.com/videos,ld,,,
http://*.lightyear.com,ld,,,
http://*.flickr.com,l5,,,
http://*.mgconstrucoes.com/e-card.exe,ld,,,
http://*.tropicalglen.com,ld,,,
http://*.blackcatpa.co.uk,ld,,,
http://*.wonderhowto.com,ld,,,
http://*.steve-fm.com/cc-common/news/videos,ld,,,
http://*.feeds.engadget.com,ld,,,
http://*.reinvigorate.net,ld,,,
http://*.spin.com/videos,ld,,,
http://*.wjno.com/cc-common/babes,ld,,,
http://*.wjno.com/script/headline_newsmanager.php?id=6099&pagecontent=gamehousegames,ld,,,
http://*.fastscreensavers.com,ld,,,
http://*.video.men.style.com,ld,,,
http://*.spiralfrog.com,ld,,,
http://*.utube.com,ld,,,
http://*.pbase.com,ld,,,
http://*.gisearch.com,ld,,,
http://*.nfl.com/rss,ld,,,
http://*.ewallpapers.com,ld,,,
http://*.universalmusic.com,ld,,,
http://*.stumbleaudio.com,ld,,,
http://*.music.download.com,ld,,,
http://*.podcasts.actsdesign.com/podcasts,ld,,,
http://*.mefeedia.com,ld,,,
http://*.vh1.com/home/modules/videos,ld,,,
http://*.mtv.co.uk/downloads,ld,,,
http://*.mtv.co.uk/channel/mtvuk/games,ld,,,
http://*.rmxads.com,ld,,,
http://*.marvel.com/movietrailer,ld,,,
http://*.marvelonline.com/videogames,ld,,,
http://*.incrediblehulk.marvel.com,ld,,,
http://*.marvelkids.marvel.com/videos,ld,,,
http://*.marvelonline.com/fullscreen,ld,,,
http://*.wxbt.com/cc-common/ondemand,ld,,,
http://*.onemansblog.com,ld,,,
http://*.mybloglog.com,ld,,,
http://*.woopra.com,ld,,,
http://*.free4uwallpapers.nl,ld,,,
http://*.macenstein.com,ld,,,
http://*.macosxhints.com,ld,,,
http://*.incredimail.com,ld,,,
http://*.podfm.ru,ld,,,
http://*.voicecards.ru,ld,,,
http://*.liveleak.com,ld,,,
http://*.nbjmp.com,ld,,,
http://*.slack-time.com,ld,,,
http://*.feedjit.com,ld,,,
http://*.943wsc.com/cc-common/ondemand,ld,,,
http://*.freewebs.com,ld,,,
http://*.americangreetings.com/downloads,ld,,,
http://*.vividas.com,ld,,,
http://*.steve-fm.com/cc-common/babes,ld,,,
http://*.steve-fm.com/cc-common/videos_on_demand,ld,,,
http://*.steve-fm.com/cc-common/mfeatures,ld,,,
http://*.steve-fm.com/cc-common/streaming_new,ld,,,
*://*.pandora.com,ld,,,
http://*.radiopz.com,ld,,,
http://*.sports.espn.go.com/broadband/feeds,ld,,,
http://*.feeds.theplatform.com,ld,,,
http://*.q1045.com/cc-common/ondemand,ld,,,
http://*.101funpages.com,ld,,,
http://*.friendship.com.au,ld,,,
http://*.friendship.com,ld,,,
*://www.scstatehouse.net,la,,,
http://*.jango.com,ld,,,
http://*.cbsradio.com,ld,,,
http://*.tv3.ee,ld,,,
http://*.slideflickr.com,ld,,,
http://*.fannation.com/users,ld,,,
http://*.wvoc.com/cc-common/universal_player,ld,,,
http://*.surpriseme.tv,ld,,,
http://*.943wsc.com/cc-common/streaming_new,ld,,,
http://*.943wsc.com/cc-common/common-nyc/games,ld,,,
http://*.comedycentral.com/sitewide/video_player,ld,,,
http://*.comedycentral.com/funny_videos,ld,,,
http://*.comedycentral.com/videos,ld,,,
http://*.ofs.contentreserve.com/bin,ld,,,
http://*.overdrive.com/software/omc/download.asp,ld,,,
http://*.videos.onsmash.com,ld,,,
http://*.goal.com/en-US/RssCustomStep1.aspx,ld,,,
http://*.usanetwork.com/fullepisodes,ld,,,
http://*.imeem.com,ld,,,
http://*.odeo.com,ld,,,
http://*.casalmedia.com,ld,,,
http://*.nextradiosolutions.com,ld,,,
http://*.foxnewsradio.com/toolbar.html,ld,,,
http://*.foxnewsradio.com/podcasts,ld,,,
http://*.theybf.com/chatroom,ld,,,
http://*.hubpages.com,ld,,,
http://*.radioc2.com,ld,,,
http://*.xanga.com,ld,,,
http://*.horsecity.com/videos,ld,,,
http://*.power107.net/iplaylist/nowplaying,ld,,,
http://*.power107.net/cc-common/mfeatures,ld,,,
http://*.power107.net/cc-common/mediaplayer,ld,,,
http://*.power107.net/cc-common/streaming_new,ld,,,
http://*.ustream.tv,ld,,,
http://*.eqmag.tv,ld,,,
http://*.mixplay.tv,ld,,,
http://*.sonybmgmusic.co.uk/videoplayer.swf,ld,,,
http://*.free-local-dating.com,ld,,,
http://*.lovehappens.com,ld,,,
http://*.match.com,ld,,,
http://*.tversity.com,ld,,,
http://*.jingproject.com,ld,,,
http://*.sightspeed.com,ld,,,
http://*.tribalfusion.com,ld,,,
http://*.statcounter.com,ld,,,
http://*.eviplist.com,ld,,,
http://*.addthis.com,ld,,,
http://*.vidzone.tv,ld,,,
http://*.spaces.live.com,ld,,,
http://*.cmt.com/sitewide/apps/radio,ld,,,
http://*.rapaudio.com,ld,,,
http://*.wcosfm.com/cc-common/streaming_new,ld,,,
http://*.youtubestatus.blogspot.com,ld,,,
http://*.sevenload.com,ld,,,
http://*.ringo.com,ld,,,
*://ad.google.googlepages.com,ld,,,
*://*.igloofamily.com,ld,,,
*://59.124.92.168,"spyw,othm",,,
*://211.239.126.10,"spyw,othm",,,
http://*.kzzp.com/pages/stream.html,ld,,,
http://*.kzzp.com/cc-common/ondemand,ld,,,
http://*.1047kissfm.com/cc-common/ondemand,ld,,,
http://*.1047kissfm.com/cc-common/videos_on_demand,ld,,,
http://*.1047kissfm.com/pages/stream.html,ld,,,
http://*.1047kissfm.com/cc-common/streaming_new,ld,,,
http://*.967stevefm.com/iplaylist/nowplaying,ld,,,
http://*.967stevefm.com/cc-common/vv,ld,,,
http://*.967stevefm.com/cc-common/stripped,ld,,,
http://*.musicplaylist.us,ld,,,
http://*.musicplaylist.net,ld,,,
http://*.playlist.com,ld,,,
http://*.video.google.com,ld,,,
http://*.footytube.com/category/videos,ld,,,
http://*.trutv.com/video,ld,,,
http://*.fullaudio.com,ld,,,
http://*.feeds.gawker.com,ld,,,
http://*.videos.lifetimetv.com,ld,,,
http://*.videos.mylifetime.com,ld,,,
http://*.pri.kts-af.net,ld,,,
http://*.amazon.com/gp/music,ld,,,
http://*.wcosfm.com/cc-common/mfeatures,ld,,,
http://*.emusic.com,ld,,,
http://*.fox.com/fod,ld,,,
http://*.dynamic.abc.go.com/streaming,ld,,,
http://*.friends.imagini.net,ld,,,
http://*.paypopup.com,ld,,,
*://*.licenseacquisition.org,ld,,,
http://*.zango.com,ld,,,
http://*.members.boston.com/reg,ld,,,
http://*.games.boston.com,ld,,,
http://*.motionbox.com,ld,,,
http://*.andohs.net,ld,,,
http://*.seavideo-ak.espn.go.com,ld,,,
http://*.rickeysmileymorningshow.com/,ld,,,
http://*.clearchannelmusic.com,ld,,,
http://*.wsslfm.com/cc-common/hdradio,ld,,,
http://*.client.winamp.com/np,ld,,,
http://*.armchairgm.com,ld,,,
http://*.xmradio.com/flash/home/tuner,ld,,,
*://216.251.231.128,ld,,,
*://216.251.230.7,ld,,,
http://*.inboxdollars.com,ld,,,
http://*.windowsmedia.com/Mediaguide/Music,ld,,,
http://*.find-your-tattoo.com,ld,,,
http://*.alltel.motricity.com/Alltel/HTML/swf,ld,,,
http://*.1400theteam.com/cc-common/mfeatures,ld,,,
http://*.phobos.apple.com,ld,,,
http://*.rollingstone.com/videos/video,ld,,,
http://*.christiannetcast.com/listen,ld,,,
http://*.yourminis.com,ld,,,
http://*.b937online.com/javascript,ld,,,
http://*.mtv.com/music/downloads,ld,,,
http://*.singingfool.com,ld,,,
http://*.allmusic.com,ld,,,
http://*.music.yahoo.com,ld,,,
http://*.worldgolf.com/video,ld,,,
http://*.kveg.com,ld,,,
http://*.kvegas.com,ld,,,
http://*.kvegas.com,ld,,,
http://*.cpxinteractive.com,ld,,,
ttp://*.daveramsey.com/radio/home,ld,,,
http://*.wsslfm.com/cc-common/streaming_new,ld,,,
http://*.music.clevver.com/video,ld,,,
http://*.hulu.com,ld,,,
http://*.video.justluxe.com,ld,,,
http://*.obamagirl.typepad.com,ld,,,
http://*.fastclick.net,ld,,,
http://*.new.music.yahoo.com,ld,,,
http://*.windowsmedia.com/Mediaguide/Radio,ld,,,
http://*.love1011.com/cc-common/streaming_new,ld,,,
http://*.love1011.com/iplaylist/nowplaying,ld,,,
http://*.love1011.com/cc-common/mfeatures/test,ld,,,
http://*.wcosfm.com/cc-common/mediaplayer,ld,,,
http://player.broadbandvideo.com,ld,,,
http://*.free-sounds-online.com,ld,,,
http://*.rr.com/radio,ld,,,
http://*.imageshack.us,ld,,,
http://*.projectplaylist.com,ld,,,
http://*.adsonar.com,ld,,,
http://*.2o7.net,ld,,,
http://*.eyewonder.com,ld,,,
http://*.jambovideonetwork.com,ld,,,
http://*.eyespot.com,ld,,,
http://*.streamaudio.com,ld,,,
http://*.geekoffice.com,ld,,,
http://*.bet.com/onblast,ld,,,
http://*.streamos.atlrec.com,ld,,,
http://*.streamos.wbr.com,ld,,,
http://*.release.theplatform.com,ld,,,
http://*.interscope.edgeboss.net,ld,,,
http://*.1027movinradio.com,ld,,,
http://*.lolliradio.net,ld,,,
http://*.xdevel.com,ld,,,
http://*.laradiodesebb.com,ld,,,
http://*.stream.msn.co.il,ld,,,
http://*.partyradiousa.net,ld,,,
http://*.1club.fm,ld,,,
http://*.windowsmedia.com/radiotuner,ld,,,
http://*.brandoclassicotr.com,ld,,,
http://*.planethitsradio.com,ld,,,
http://*.last.fm,ld,,,
http://69.80.226.199/wccp-fm,ld,,,
http://*.wlty.com/cc-common/streaming_new,ld,,,
http://*.wlty.com/cc-common/videos_on_demand,ld,,,
http://*.radiobigboy.com/mp3s,ld,,,
http://*.wxbt.com/iplaylist/nowplaying,ld,,,
http://*.wxbt.com/cc-common/streaming_new,ld,,,
http://*.blastro.com,ld,,,
http://*.mtv.com/mtvradio,ld,,,
http://*.imrworldwide.com,ld,,,
http://*.espnradio.espn.go.com/espnradio,ld,,,
http://*.sports.espn.go.com/broadband/video,ld,,,
http://*.hotpornotube08.com,ld,,,
http://*.jambotv.com,ld,,,
http://*.control.russia.ru/xml,ld,,,
http://*.audible.com,ld,,,
http://*.live365.com,ld,,,
http://*.players.eonstreams.com,ld,,,
http://*.wm-eon.vitalstreamcdn.com,ld,,,
http://*.1080.fm,ld,,,
http://*.0limitsradio.com,ld,,,
http://*.olimitsradio.com,ld,,,
http://video.ufc.com,ld,,,
http://video.ufc.tv,ld,,,
http://*.godtube.com,ld,,,
http://*.filteratings.com,ld,,,
http://*.searchvideo.com,ld,,,
http://*.video.yahoo.com,ld,,,
http://*.tv.yahoo.com/videos,ld,,,
http://*.wnok.com/cc-common/ondemand,ld,,,
http://*.mydamnchannel.com,ld,,,
http://*.adjuggler.com,ld,,,
http://*.downloads.instream.com,ld,,,
http://*.sample.music.yahoo.com/radio,ld,,,
http://*.rhapsody.com,ld,,,
http://*.real.com/freeplayer,ld,,,
http://*.urge.com,ld,,,
http://*.liquidcompass.cc,ld,,,
http://*.radioplayer.aol.com/player,ld,,,
http://*.radio.music.yahoo.com,ld,,,
http://*.purevolume.com,ld,,,
http://*.sharethis.com,ld,,,
http://*.clipsyndicate.com,ld,,,
http://*.djbooth.net,ld,,,
http://*.smashbeats.com,ld,,,
http://*.listen.real.com,ld,,,
http://*.radio.real.com,ld,,,
http://*.easylisteninggospelmusic.com/site,ld,,,
http://*.wnok.com/cc-common/streaming_new,ld,,,
http://www.google.com/talk,la,,,
http://*.radiotime.com,ld,,,
http://*.music.aol.com/song/player,ld,,,
http://*.video.aol.com,ld,,,
http://*.mediatakeout.com,ld,,,
http://*.x17blog.com,ld,,,
http://*.x17online.com,ld,,,
http://*.akamaistream.net/*/music_ondemand,ld,,,
http://*.mtv.com/overdrive,ld,,,
http://*.video.music.yahoo.com,ld,,,
*://*.roxwel.com,ld,,,
*://player.xmradio.com,ld,,,
*://*.trafficmonkey.com,ld,,,
*://*.fastclick.com,ld,,,
*://*.hitbox.com,ld,,,
*://*.tennpac.com,ld,,,
*://*.napster.com,ld,,,
*://*.players.internap.com,ld,,,
http://www.torontogospel.ca,ld,,,
http://*.torontogospel.ca,ld,,,
*://81.95.149.28,ld,,,
*://66.235.175.*,ld,,,
*://81.95.145.*,ld,,,
*://*.weatherbug.com,ld,,,
*://*.tevez2000.com,ld,,,
*://*.slowsunset.com,ld,,,
*://*.letour.fr,ld,,,
*://*.ladiesforlove.com,ld,,,
*://*.joyfulmoment.com,ld,,,
*://*.iwon.com,ld,,,
*://*.imfeelinggreat.com,ld,,,
*://*.gator.com,ld,,,
*://*.beselfsufficient.com,ld,,,
*://*.sceducationlottery.com,la,,,
*://216.239.37.125,ld,,,
*://msgr.hotmail.com,ld,,,
*://sc5.yahoo.com,ld,,,
*://epic.org,la,,,
*://babelfish.altavista.com,la,,,
*://192.168.4.20,la,,,
*://192.168.4.21,la,,,
*://www.wis.com,ld,,,
